excel_sheet,excel_row,year,operation_name_raw,operation_name_canonical_candidate,source_url,source_url_normalized,matched_source_slug,matched_operation_slug,excel_agencies,excel_countries,excel_crime_types_detected,excel_crime_label_raw,wiki_agencies,wiki_countries,wiki_crime_types,review_status,review_note
sheet1_collect_urls,359,2024,(가칭)Operation Belgium Phish,Operation Belgium Phish,https://thehackernews.com/2024/12/phone-phishing-gang-busted-eight.html,https://thehackernews.com/2024/12/phone-phishing-gang-busted-eight.html,,,"벨기에 경찰, 네덜란드 경찰, 유로폴, 유로저스트","벨기에, 네덜란드, 유럽 10개국 이상(피해자 국적 포함)",malware-ic,"피싱, 신분도용(경찰/은행 직원 사칭), 비싱(vishing), 온라인·오프라인 금융사기, 불법 금융거래, 조직범죄",,,,,
sheet1_collect_urls,368,2023,(가칭)Operation XHelper,Operation XHelper,https://thehackernews.com/2024/03/how-cybercriminals-are-exploiting.html,https://thehackernews.com/2024/03/how-cybercriminals-are-exploiting.html,,,"CloudSEK(보안 연구기관), 각국 법집행기관(Europol 포함), 인도 은행, 인도 경찰, 글로벌 사이버보안 기업","인도, 중국, 전 세계(피해자 및 용의자 국적 다양)",malware-ic,"자금세탁, 컴퓨터사기, 신분도용, 불법 금융거래, 조직범죄, 악성앱(XHelper) 유포, 마구 계좌 운영, 피싱",,,,,
sheet1_collect_urls,369,2024,(가칭)Operation Telangana Scam,Operation Telangana Scam,https://the420.in/telangana-cyber-security-bureau-cracks-down-on-cybercrime-arrests-21-cybercrime-criminals-in-major-operation/,https://the420.in/telangana-cyber-security-bureau-cracks-down-on-cybercrime-arrests-21-cybercrime-criminals-in-major-operation,,,"Telangana Cyber Security Bureau(TGCSB), 각 지역 경찰(하이데라바드, 사이버바드, 라차콘다, 카니마가르, 자크티알 등)","인도, 두바이",malware-ic,"컴퓨터사기, 비즈니스 사기, 아르바이트 사기, KYC 사기, 결혼 사기, 불법 금융거래, 암호화폐 자금 이체, 조직범죄",,,,,
sheet1_collect_urls,371,2024,(가칭)Operation Naija CyberFront,Operation Naija CyberFront,https://www.arise.tv/interpol-nigeria-setting-pace-in-fight-against-cybercrime-in-africa/#google_vignette,https://arise.tv/interpol-nigeria-setting-pace-in-fight-against-cybercrime-in-africa,,,"Interpol(인터폴), Nigeria Police Force National Cybercrime Centre(NPF-NCCC), Office of the National Security Adviser(ONSA), National Identity Management Commission(NIMC), ECOWAS(서아프리카경제공동체), British National Crime Agency, UNODC(유엔마약범죄사무소), 각국 법집행기관, 민간기업, 시민사회단체","나이지리아, 영국, 프랑스, 아프리카 각국, 전 세계(Interpol 회원국 196개국 및 파트너 13개기관 포함)",malware-ic,"사이버범죄(신분도용, 온라인사기, 금융사기, 조직범죄 등)",,,,,
sheet1_collect_urls,376,2024,(가칭)Operation Grandparent Scam,Operation Grandparent Scam,https://dominicantoday.com/dr/local/2024/09/25/santiago-prosecutors-office-charges-21-in-major-cybercrime-operation-targeting-elderly-americans/,https://dominicantoday.com/dr/local/2024/09/25/santiago-prosecutors-office-charges-21-in-major-cybercrime-operation-targeting-elderly-americans,,,"Santiago 검찰청(Santiago Prosecutor’s Office), 미국 연방수사국(HSI), 미국 법무부(DOJ), 뉴욕시경찰(NYPD), FBI, 사회보장국 감사관실(SSA-OIG)","도미니카공화국, 미국",malware-ic,"컴퓨터사기(할머니 사기, “grandparent scam”), 신분도용, 불법 금융거래, 조직범죄, 사기, 자금세탁",,,,,
sheet1_collect_urls,380,2024,(가칭)Operation Kandy Sweep,Operation Kandy Sweep,https://lankasara.com/news/the-growing-menace-of-chinese-cyber-criminals-in-sri-lanka-behind-the-kandy-arrest/,https://lankasara.com/news/the-growing-menace-of-chinese-cyber-criminals-in-sri-lanka-behind-the-kandy-arrest,,,"스리랑카 경찰, Criminal Investigations Department(CID), 이민국, 각 지역 경찰서, 중국 대사","스리랑카, 중국, 인도, 태국, 베트남, 필리핀(피해자 및 용의자 국적 포함), 전 세계(피해자 국적 다양)",malware-ic,"온라인 금융사기, 신분도용, 불법 금융거래, 조직범죄, 여권 및 비자 위조, 관광비자 남용",,,,,
sheet1_collect_urls,383,2024,(가칭)Operation Nemesis Market,Operation Nemesis Market,https://therecord.media/nemesis-cybercrime-market-takedown-germany,https://therecord.media/nemesis-cybercrime-market-takedown-germany,the-record-911-s5-botnet-dismantling,,"독일 연방범죄청(BKA), 프랑크푸르트 사이버범죄특별수사팀(ZIT), 미국 연방수사국(FBI), 미국 마약단속국(DEA), 미국 국세청 범죄수사국(IRS-CI), 리투아니아 법집행기관","독일, 리투아니아, 미국","ransomware-ic, dark-web-ic, malware-ic","마약류 밀매, 불법 데이터 거래, 랜섬웨어, 피싱, DDoS공격, 신분도용, 조직범죄",,,,,
sheet1_collect_urls,384,2024,(가칭)Operation Quezon FakeGov,Operation Quezon FakeGov,https://dailypost.ng/2024/10/29/nigerian-national-wanted-in-us-cybercrime-case-arrested-in-philippines/,https://dailypost.ng/2024/10/29/nigerian-national-wanted-in-us-cybercrime-case-arrested-in-philippines,,,"필리핀 이민국(Fugitive Search Unit), 미국 법무부(US Department of Justice), 미국 국방부 범죄수사국(US Defense Criminal Investigative Service)","필리핀, 미국, 나이지리아(용의자 국적 포함)",malware-ic,"컴퓨터사기, 신분도용(미 정부 기관 사칭), 불법 금융거래, 조직범죄",,,,,
sheet1_collect_urls,389,2025,(가칭)Operation Karen Weblords,Operation Karen Weblords,https://www.scworld.com/news/massive-cybercrime-operation-traced-back-to-myanmar-warlord,https://scworld.com/news/massive-cybercrime-operation-traced-back-to-myanmar-warlord,,,"미국 재무부, 미국 법무부, 국제법집행기관, 미얀마 카렌 민병대(범죄조직)","미국, 미얀마, 태국",malware-ic,"온라인 사기, 피그부처링(“돼지 도살”) 로맨스 사기, 암호화폐 투자 사기, 자금세탁, 인신매매, 강제 노동, 불법 자금 이체, 신분 도용, 데이터 침해",,,,,
sheet1_collect_urls,394,2025,(가칭)Operation Qakbot,Operation Qakbot,https://www.aa.com.tr/en/americas/us-charges-russian-man-allegedly-behind-global-cybercrime-network/3577168,https://aa.com.tr/en/americas/us-charges-russian-man-allegedly-behind-global-cybercrime-network/3577168,,,"미국 법무부(DOJ), FBI, 유럽법집행기관","미국, 러시아(범죄자 소재지), 유럽연합(EU)","ransomware-ic, malware-ic","악성코드(Qakbot) 유포, 랜섬웨어 공격, 사기, 불법 자금 이체, 신분 도용, 데이터 침해, 스팸 폭탄 공격",,,,,
sheet1_collect_urls,396,2025,(가칭)Operation Mekong ScamGrid,Operation Mekong ScamGrid,https://www.occrp.org/en/news/un-transnational-cybercrime-in-southeast-asia-hits-record-high,https://occrp.org/en/news/un-transnational-cybercrime-in-southeast-asia-hits-record-high,,,"유엔마약범죄사무소(UNODC), 각국 법집행기관, 현지 경찰, 국제인권단체","캄보디아, 라오스, 미얀마, 필리핀, 말레이시아, 태국(및 피해자 원산지 다수 국가)",malware-ic,"대규모 온라인 사기, 인신매매(강제 범죄 참여), 자금세탁, 데이터 브로커링, 불법 마켓플레이스 운영, 불법 자금 이체, 신분 도용",,,,,
sheet1_collect_urls,400,2025,(가칭)Operation Grey Nickel,Operation Grey Nickel,https://www.scworld.com/brief/iproov-uncovers-ai-driven-cybercrime-operation,https://scworld.com/brief/iproov-uncovers-ai-driven-cybercrime-operation,,,"iProov Security Operations Center(ISOC), 금융기관 보안팀, 각국 사이버보안기관","홍콩, 아시아 태평양 국가, 북미, 유럽(EMEA)",malware-ic,"AI 기반 신분 사기, 딥페이크(Deepfake) 및 페이스 스왑, 신분 도용, 데이터 침해, 불법 자금 이체, 원격 인증 시스템 우회",,,,,
sheet1_collect_urls,408,2023,(가칭)Operation EuroPak Fraud,Operation EuroPak Fraud,https://therecord.media/pakistan-cybercrime-busted-dutch-doj,https://therecord.media/pakistan-cybercrime-busted-dutch-doj,,,"네덜란드 법무부(DOJ), 네덜란드 경찰, 파키스탄 경찰, 현지 금융기관","네덜란드, 파키스탄",malware-ic,"온라인 사기, 신분 도용, 불법 자금 이체, 신용카드 사기, 데이터 침해",,,,,
sheet1_collect_urls,411,2023,(가칭)Operation SA-ID Theft,Operation SA-ID Theft,https://techpoint.africa/news/interpol-busts-cybercrime-in-south-africa/,https://techpoint.africa/news/interpol-busts-cybercrime-in-south-africa,,,"INTERPOL, 남아프리카공화국 경찰, 남아프리카공화국 금융 정보 분석 센터(Financial Intelligence Centre, FIC), 현지 은행, 현지 사이버범죄 수사팀INTERPOL, 남아프리카공화국 경찰, 남아프리카공화국 금융 정보 분석 센터(Financial Intelligence Centre, FIC), 현지 은행, 현지 사이버범죄 수사팀",남아프리카공화국남아프리카공화국,malware-ic,"해킹, 신분 도용, 온라인 사기, 불법 자금 이체, 신용카드 사기, 데이터 침해",,,,,
sheet1_collect_urls,421,2025,(가칭)Operation HackMarkets,Operation HackMarkets,https://www.reuters.com/technology/cybersecurity/international-law-enforcement-operation-targets-group-cybercrime-websites-2025-01-29/,https://reuters.com/technology/cybersecurity/international-law-enforcement-operation-targets-group-cybercrime-websites-2025-01-29,,,"FBI, Europol, Australian Federal Police, German Federal Criminal Police Office, 기타 국제 법집행기관","미국, 유럽연합(특히 독일, 프랑스, 이탈리아, 스페인, 그리스 등), 호주, 루마니아",malware-ic,"해킹 도구 유포, 불법 소프트웨어 크랙, 도난 데이터 유포, 신분도용, 사이버범죄",,,,,
sheet1_collect_urls,422,2025,(가칭)Operation Lumma Cut,Operation Lumma Cut,https://techxplore.com/news/2025-05-global-malware-federal-court-georgia.html,https://techxplore.com/news/2025-05-global-malware-federal-court-georgia.html,techxplore-911-s5-botnet-dismantling,,"Microsoft, 미국 법무부(Department of Justice), FBI, Europol, 일본 사이버범죄 통제센터, Lumen, Cloudflare, Bitsight","미국, 유럽연합(특히 독일, 프랑스 등), 일본","ransomware-ic, malware-ic","정보유출 악성코드(Lumma Stealer) 유포, 피싱, 온라인 사기, 금융사기, 신분도용, 랜섬웨어",,,,,
sheet1_collect_urls,464,2025,(가칭)Operation Phobos Lock,Operation Phobos Lock,https://www.cbsnews.com/news/justice-department-charges-russian-men-cybercrime-ransomware/,https://cbsnews.com/news/justice-department-charges-russian-men-cybercrime-ransomware,cbs-news-hive-ransomware-infrastructure-takedown,,"미국 법무부(Department of Justice), FBI, 유럽 및 독일 법집행기관","미국, 독일, 유럽연합(영국, 호주 등은 제재에만 참여)","ransomware-ic, dark-web-ic, malware-ic","사이버범죄(랜섬웨어 공격, 데이터 절도, 금전 갈취, 위조, 컴퓨터 무단 접근 및 손상, 신분 사칭 등)",,,,,
sheet1_collect_urls,470,2025,(가칭)Operation FourSeas,Operation FourSeas,https://www.gmanetwork.com/regionaltv/news/108133/17-taiwanese-in-cebu-city-fall-in-nbi-cybercrime-operation/story/,https://gmanetwork.com/regionaltv/news/108133/17-taiwanese-in-cebu-city-fall-in-nbi-cybercrime-operation/story,,,"National Bureau of Investigation (NBI) Special Task Force/Cybercrime Division, NBI Central Visayas Regional Office, Taiwan Police Attaché","필리핀, 대만",malware-ic,"컴퓨터 관련 위조(Republic Act 10175), 경제 사보타주, 소셜 엔지니어링(Republic Act 12010), 조직범죄",,,,,
sheet1_collect_urls,477,2024,(가칭)Operation Jackpot Crew,Operation Jackpot Crew,https://gbhackers.com/two-cybercriminals-arrested/,https://gbhackers.com/two-cybercriminals-arrested,,,"FBI Cyber Task Force, Western District of New York, 각주 및 지역 경찰(뉴욕, 매사추세츠, 일리노이 등), 미국 법무부","미국, 베네수엘라",malware-ic,"은행 절도, 음모, ATM 해킹(ATM 논리적 공격, ATM 잭포팅), 조직범죄(트렌 데 아라구아 조직 연계)",,,,,
sheet1_collect_urls,537,2024,(가칭)Operation Naija-Japan Scam,Operation Naija-Japan Scam,https://www.thecable.ng/npf-eleven-cybercrime-suspects-arrested-33320-recovered-in-joint-operation-with-japanese-police/,https://thecable.ng/npf-eleven-cybercrime-suspects-arrested-33320-recovered-in-joint-operation-with-japanese-police,,,"Nigeria Police Force, National Cybercrime Centre, National Central Bureau (Nigeria), NCB Tokyo, National Police Agency of Japan","나이지리아, 일본",malware-ic,"사이버범죄(사기, 사기성 연애 사기)",,,,,
sheet1_collect_urls,555,2025,(가칭)Operation Kanlaon Tower,Operation Kanlaon Tower,https://usa.inquirer.net/172272/indonesia-extradites-29-cybercrime-suspects,https://usa.inquirer.net/172272/indonesia-extradites-29-cybercrime-suspects,,,"National Central Bureau (NCB) Interpol Indonesia, Philippine National Police(PNP), Philippine security authorities, Polri(인도네시아 국가경찰)","인도네시아, 필리핀",malware-ic,"온라인 사기, 불법 온라인 도박(가상 사기 및 불법 게임 운영)",,,,,
sheet2_extracted,15,2015,crackdown operation,crackdown operation,https://phys.org/news/2015-12-europe-trojan-horse-cybercrime.html,https://phys.org/news/2015-12-europe-trojan-horse-cybercrime.html,,,"Europol, 프랑스 경찰, 노르웨이 경찰, 루마니아 경찰, Europol 유럽사이버범죄센터(EC3)","프랑스, 노르웨이, 루마니아",malware-ic,"트로이목마유포, 개인정보탈취, 웹캠해킹",,,,,
sheet2_extracted,129,2015,FIN7,FIN7,https://www.fbi.gov/contact-us/field-offices/seattle/news/stories/how-cyber-crime-group-fin7-attacked-and-stole-data-from-hundreds-of-us-companies,https://fbi.gov/contact-us/field-offices/seattle/news/stories/how-cyber-crime-group-fin7-attacked-and-stole-data-from-hundreds-of-us-companies,2018-01-01_fbi-gov_how-cyber-crime-group-fin7-attacked-and-stole-data-from-hundreds-of-us-companies,,"미국 FBI, 미국 법무부, 시애틀 연방지방법원, 우크라이나","미국, 우크라이나, 러시아, 영국, 프랑스, 호주","dark-web-ic, malware-ic","해킹, 신용카드도용, 컴퓨터사기, 조직범죄",,,,,
sheet2_extracted,22,2015,international operation,international operation,https://www.bbc.com/news/technology-35028690,https://bbc.com/news/technology-35028690,,,"Europol, FBI, 미국 법무부, 독일 연방범죄수사청(BKA), 네덜란드, 영국, 프랑스, 루마니아, 리투아니아, 이탈리아, 스페인, 오스트리아, 벨기에, 세르비아, 크로아티아, 핀란드, 아일랜드 등 각국 경찰 및 수사기관","미국, 독일, 네덜란드, 영국, 프랑스, 루마니아, 리투아니아, 이탈리아, 스페인, 오스트리아, 벨기에, 세르비아, 크로아티아, 핀란드, 아일랜드",malware-ic,"봇넷운영, 악성코드유포, 개인정보탈취, DDoS공격",,,,,
sheet2_extracted,9,2015,JPMorgan,JPMorgan,https://www.wsj.com/articles/accused-mastermind-of-j-p-morgan-hack-a-product-of-israels-internet-underbelly-1448101982,https://wsj.com/articles/accused-mastermind-of-j-p-morgan-hack-a-product-of-israels-internet-underbelly-1448101982,,,"미국 법무부, FBI, 뉴욕 남부지검, 이스라엘 경찰, 기타 국제 수사기관","미국, 이스라엘, 러시아, 조지아",,"해킹, 금융사기, 증권사기, 자금세탁, 불법비트코인거래, 불법온라인카지노운영",,,,,
sheet2_extracted,41,2015,Operation Pleiades,Operation Pleiades,https://www.europol.europa.eu/media-press/newsroom/news/international-action-against-dd4bc-cybercriminal-group,https://europol.europa.eu/media-press/newsroom/news/international-action-against-dd4bc-cybercriminal-group,2015-12-01_europol-europa-eu_international-action-against-dd4bc-cybercriminal-group,operation-pleiades,"Europol, Europol 유럽사이버범죄센터(EC3), Joint Cybercrime Action Taskforce (J-CAT), 영국 런던경찰청 사이버범죄수사대(MPCCU), 오스트리아, 독일, 보스니아 헤르체고비나, FBI, 미국 비밀경찰(US Secret Service), 오스트레일리아, 프랑스, 일본, 루마니아, 스위스, INTERPOL","영국, 오스트리아, 독일, 보스니아 헤르체고비나, 미국, 오스트레일리아, 프랑스, 일본, 루마니아, 스위스",malware-ic,"DDoS공격, 비트코인갈취, 사이버협박, 컴퓨터사기",,,,,
sheet2_extracted,31,2015,Operation Shrouded Horizon,Operation Shrouded Horizon,https://www.fbi.gov/news/stories/cyber-criminal-forum-taken-down,https://fbi.gov/news/stories/cyber-criminal-forum-taken-down,2015-07-15_fbi-gov_cyber-criminal-forum-taken-down,operation-shrouded-horizon,"FBI, 미국 법무부, Europol, 각국 경찰 및 수사기관(예: 영국, 스웨덴, 보스니아/헤르체고비나, 루마니아, 세르비아, 라트비아, 키프로스, 오스트레일리아, 나이지리아, 덴마크, 캐나다, 콜롬비아, 코스타리카, 크로아티아, 핀란드, 독일, 이스라엘, 마케도니아, 브라질)","미국, 영국, 스웨덴, 보스니아 헤르체고비나, 루마니아, 세르비아, 라트비아, 키프로스, 오스트레일리아, 나이지리아, 덴마크, 캐나다, 콜롬비아, 코스타리카, 크로아티아, 핀란드, 독일, 이스라엘, 마케도니아, 브라질",malware-ic,"악성코드유포, 봇넷운영, 개인정보탈취, 신용카드도용, 해킹",,,,,
sheet2_extracted,30,2015,Operation Source,Operation Source,https://www.europol.europa.eu/media-press/newsroom/news/international-police-operation-targets-polymorphic-beebone-botnet,https://europol.europa.eu/media-press/newsroom/news/international-police-operation-targets-polymorphic-beebone-botnet,2015-04-01_europol-europa-eu_international-police-operation-targets-polymorphic-beebone-botnet,operation-source,"Europol, Europol 유럽사이버범죄센터(EC3), Joint Cybercrime Action Taskforce(J-CAT), 네덜란드 High Tech Crime Unit, FBI, Intel Security, Kaspersky Lab, Shadowserver","네덜란드, 미국, 유럽연합 회원국(독일, 프랑스, 이탈리아 등 대부분), 기타 지원국(보안기업 및 국제기관 협력 포함)","ransomware-ic, malware-ic","봇넷운영, 악성코드유포, 금융정보탈취, 랜섬웨어, 루트킷, 가짜백신",,,,,
sheet2_extracted,33,2015,Simda 봇넷,Simda 봇넷,https://www.bbc.com/news/technology-32218381,https://bbc.com/news/technology-32218381,bbc-911-s5-botnet-dismantling,,"INTERPOL, 네덜란드 국가하이테크범죄수사대(Dutch National High Tech Crime Unit), FBI, 룩셈부르크 경찰, 러시아 내무부 사이버범죄국, 마이크로소프트 디지털범죄팀, Kaspersky Lab, Trend Micro, 일본 사이버방위연구소(Japan Cyber Defense Institute)","네덜란드, 미국, 러시아, 룩셈부르크, 일본, 폴란드, 싱가포르(작전 본부), 기타 190여 개국 감염 피해 발생",malware-ic,"봇넷운영, 악성코드유포, 개인정보탈취, 금융정보탈취",,,,,
sheet2_extracted,25,2015,Strike Week,Strike Week,https://www.bbc.com/news/technology-31753934,https://bbc.com/news/technology-31753934,,,"National Crime Agency(NCA, 영국 국가범죄수사청), National Cyber Crime Unit(NCCU), 지역 조직범죄수사대, Metropolitan Police, West Midlands Police, FBI","영국, 미국(정보 지원 및 일부 수사 협력)",malware-ic,"데이터탈취, 컴퓨터사기, 악성코드제작, DDoS공격, 피싱, 지적재산도용, 악성코드유포",,,,,
sheet2_extracted,23,2015,(가칭)Operation Phishing Syndicate,Operation Phishing Syndicate,https://www.europol.europa.eu/media-press/newsroom/news/international-operation-dismantles-criminal-group-of-cyber-fraudsters,https://europol.europa.eu/media-press/newsroom/news/international-operation-dismantles-criminal-group-of-cyber-fraudsters,2015-06-01_europol-europa-eu_international-operation-dismantles-criminal-group-of-cyber-fraudsters,,"Europol, Eurojust, 이탈리아 경찰(Polizia di Stato), 스페인 국가경찰, 폴란드 경찰, 영국 법집행기관","이탈리아, 스페인, 폴란드, 영국, 벨기에, 조지아",malware-ic,"금융사기, 이메일계정해킹, 악성코드유포, 자금세탁",,,,,
sheet2_extracted,46,2015,(가칭)Operation Russian Ransom,Operation Russian Ransom,https://www.businessinsider.com/flashpoint-report-ransomware-2016-6,https://businessinsider.com/flashpoint-report-ransomware-2016-6,,,"Flashpoint(사이버 위협 인텔리전스 분석), FBI(피해 통계 및 대응)","러시아, 미국","ransomware-ic, malware-ic","랜섬웨어, 컴퓨터사기, 자금세탁",,,,,
sheet2_extracted,42,2016,DDoS-for-hire,DDoS-for-hire,https://www.fbi.gov/news/stories/international-cyber-sweep-nets-ddos-attackers,https://fbi.gov/news/stories/international-cyber-sweep-nets-ddos-attackers,2016-12-09_fbi-gov_international-cyber-sweep-nets-ddos-attackers,,"Europol, Europol 유럽사이버범죄센터(EC3), FBI, International Cyber Crime Coordination Cell(IC4), 각국 법집행기관(영국, 프랑스, 벨기에, 헝가리, 리투아니아, 네덜란드, 노르웨이, 포르투갈, 루마니아, 스페인, 스웨덴, 오스트레일리아 등)","미국, 영국, 프랑스, 벨기에, 헝가리, 리투아니아, 네덜란드, 노르웨이, 포르투갈, 루마니아, 스페인, 스웨덴, 오스트레일리아",,DDoS공격,,,,,
sheet2_extracted,49,2016,Global Airport Action Day,Global Airport Action Day,https://www.interpol.int/News-and-Events/News/2016/Global-Airport-Action-Day-targets-airline-ticket-fraudsters,https://interpol.int/News-and-Events/News/2016/Global-Airport-Action-Day-targets-airline-ticket-fraudsters,2016-10-19_interpol-int_global-airport-action-day-targets-airline-ticket-fraudsters,global-airport-action-day,"INTERPOL, Europol, Ameripol, Frontex, Canadian 및 US law enforcement agencies, IATA, Perseuss, 항공사, 온라인 여행사, 결제카드 발급사","43개국, 국명은 기사에 명시되어 있지 않으나 주요 참여국으로는 미국, 캐나다, 유럽연합 회원국, 라틴아메리카, 아시아, 중동 국가 등이 포함",,"항공권사기, 불법이민, 인신매매, 마약밀매, 사이버조직범죄",,,,,
sheet2_extracted,43,2016,Operation Avalanche,Operation Avalanche,https://www.ibtimes.co.uk/cybercrime-network-avalanche-brought-down-by-global-operation-1594519,https://ibtimes.co.uk/cybercrime-network-avalanche-brought-down-by-global-operation-1594519,,operation-avalanche,"Europol, 미국 법무부(DOJ), 독일 법집행기관, 각국 경찰 및 수사기관, 보안기업(시만텍, 노턴 등), 학계","독일, 미국, 영국, 프랑스, 네덜란드, 이탈리아, 스페인, 폴란드, 오스트리아, 벨기에, 루마니아, 스위스, 일본 등 약 40개국(피해자 180개국 이상)","ransomware-ic, malware-ic","스팸, 피싱, 악성코드유포, 랜섬웨어, 자금세탁, 금융기관해킹",,,,,
sheet2_extracted,48,2016,Operation Ciconia Alba,Operation Ciconia Alba,https://www.europol.europa.eu/media-press/newsroom/news/international-operation-ciconia-alba-kicks-to-crack-down-organised-crime,https://europol.europa.eu/media-press/newsroom/news/international-operation-ciconia-alba-kicks-to-crack-down-organised-crime,,,"Europol, INTERPOL, Frontex, EU 회원국 경찰 및 관련 기관","유럽연합(EU) 회원국 및 파트너 국가(미국, 캐나다 등)",malware-ic,"인신매매, 노동착취, 마약밀매, 사이버조직범죄",,,,,
sheet2_extracted,47,2016,Operation Hyperion,Operation Hyperion,https://cyberscoop.com/dark-web-fbi-sting-zcash-operation-hyperion/,https://cyberscoop.com/dark-web-fbi-sting-zcash-operation-hyperion,2017-01-01_cyberscoop-com_dark-web-fbi-sting-zcash-operation-hyperion,operation-hyperion,"FBI, Five Eyes Law Enforcement Group (FELEG) 소속 기관(미국, 캐나다, 영국, 오스트레일리아, 뉴질랜드 경찰), 네덜란드 경찰, 스웨덴 경찰","미국, 캐나다, 영국, 오스트레일리아, 뉴질랜드, 네덜란드, 스웨덴","dark-web-ic, malware-ic","다크웹불법물품거래, 자금세탁, 마약유통",,,,,
sheet2_extracted,61,2016,(가칭)Operation Mike,Operation Mike,https://news.sophos.com/en-us/2016/08/02/nigerian-scammer-arrested-for-60-million-email-fraud/,https://news.sophos.com/en-us/2016/08/02/nigerian-scammer-arrested-for-60-million-email-fraud,,,"INTERPOL, Nigerian Economic and Financial Crime Commission (EFCC)","나이지리아, 말레이시아, 남아프리카공화국, 미국, 중국, 유럽(자금 세탁 관련)",malware-ic,"이메일계정해킹, 컴퓨터사기, 자금세탁, 비즈니스이메일사기(BEC), CEO사기",,,,,
sheet2_extracted,99,2017,Andromeda Botnet Dismantling,Andromeda Botnet Dismantling,https://www.europol.europa.eu/media-press/newsroom/news/andromeda-botnet-dismantled-in-international-cyber-operation,https://europol.europa.eu/media-press/newsroom/news/andromeda-botnet-dismantled-in-international-cyber-operation,2017-12-04_europol-europa-eu_andromeda-botnet-dismantled-in-international-cyber-operation,andromeda-botnet-takedown,"FBI, 뤼네부르크 중앙형사수사국(독일), 유로폴 유럽사이버범죄센터(EC3), Joint Cybercrime Action Task Force(J-CAT), 유로저스트(Eurojust), 마이크로소프트 등 민간기업","미국, 독일, 오스트리아, 벨기에, 핀란드, 프랑스, 이탈리아, 네덜란드, 폴란드, 스페인, 영국, 호주, 벨라루스, 캐나다, 몬테네그로, 싱가포르, 대만",malware-ic,"악성코드유포, 봇넷운영, 범죄적인프라활용",,,,,
sheet2_extracted,103,2017,Bakovia,Bakovia,https://cyberscoop.com/ctb-locker-cerber-ransomware-arrests-europol-mcafee/,https://cyberscoop.com/ctb-locker-cerber-ransomware-arrests-europol-mcafee,2017-12-01_cyberscoop-com_ctb-locker-cerber-ransomware-arrests-europol-mcafee,operation-bakovia,"루마니아 경찰(서비스 포 컴뱃팅 사이버크라임), 네덜란드 하이테크 범죄 수사대(HTCC), 영국 국가범죄청(NCA), 미국 연방수사국(FBI), 미국 비밀경호국(US Secret Service), 유로폴(EC3, J-CAT), 맥아피(McAfee)","루마니아, 네덜란드, 영국, 미국",ransomware-ic,"해킹, 컴퓨터시스템방해, 사이버협박",,,,,
sheet2_extracted,35,2017,Joint Investigation Team operation,Joint Investigation Team operation,https://www.europol.europa.eu/media-press/newsroom/news/major-cybercrime-ring-dismantled-joint-investigation-team,https://europol.europa.eu/media-press/newsroom/news/major-cybercrime-ring-dismantled-joint-investigation-team,2015-06-01_europol-europa-eu_major-cybercrime-ring-dismantled-by-joint-investigation-team,,"Europol, Eurojust, 오스트리아 법집행기관, 벨기에 법집행기관, 우크라이나 법집행기관","오스트리아, 벨기에, 우크라이나, 유럽연합",malware-ic,"악성코드유포, 금융기관해킹, 자금세탁, 범죄수익은닉",,,,,
sheet2_extracted,85,2017,Operation Bayonet,Operation Bayonet,https://www.theguardian.com/technology/2017/jul/20/dark-web-marketplaces-alphabay-hansa-shut-down,https://theguardian.com/technology/2017/jul/20/dark-web-marketplaces-alphabay-hansa-shut-down,,alphabay-takedown,"미국 연방수사국(FBI), 미국 마약단속국(DEA), 네덜란드 경찰, Europol, 독일 경찰, 리투아니아 경찰, 캐나다 경찰, 태국 경찰, 영국 경찰, 프랑스 경찰","미국, 네덜란드, 독일, 리투아니아, 캐나다, 태국, 영국, 프랑스","dark-web-ic, malware-ic","마약거래, 다크웹불법물품거래, 악성코드유포, 해킹도구판매, 불법데이터유출",,,,,
sheet2_extracted,73,2017,(가칭)Operation Teenage Breach,Operation Teenage Breach,https://www.walesonline.co.uk/news/wales-news/teenager-wales-charged-international-computer-11737455,https://walesonline.co.uk/news/wales-news/teenager-wales-charged-international-computer-11737455,,,"웨일스 경찰, 국제 사이버범죄수사기관, National Crime Agency, Europol(기사 내 구체적 명시는 없으나, 국제 공조 언급)","영국(웨일스), 국제(미국 등 기타 국가 언급, 구체적 명시 없음)",malware-ic,"컴퓨터오용, 해킹, 불법컴퓨터접근, 불법데이터유출",,,,,
sheet2_extracted,87,2017,(가칭)Operation CardHack London,Operation CardHack London,https://www.bbc.com/news/uk-41240643,https://bbc.com/news/uk-41240643,,,"런던 경찰, 영국 국립범죄청(NCA), 국제 법집행기관","영국(런던), 국제(피해자 다수, 구체적 국가 명시 없음)",malware-ic,"해킹, 불법데이터유출, 신용카드사기, 불법금융정보거래",,,,,
